66628164,1,7,20190107-SYE15,7/1/2019,5639.47,P,GTQ,BUSINESS TECHNOLOGY CONSULTING SA,,,,,,,,,,,,,
66628164,1,7,20190212-SYE10,12/2/2019,5639.47,P,GTQ,BUSINESS TECHNOLOGY CONSULTING SA,,,,,,,,,,,,,
66628164,1,7,20190304-SYE07,4/3/2019,5639.47,P,GTQ,BUSINESS TECHNOLOGY CONSULTING SA,,,,,,,,,,,,,
11932864,1,1,196714,18/12/2018,782.16,C,GTQ,EDRAS ABIMAEL GUITIERREZ RIVERA,,,,,,,,,,,,,
11932864,1,1,196822,8/1/2019,56316.19,C,GTQ,EDRAS ABIMAEL GUITIERREZ RIVERA,,,,,,,,,,,,,
2438585,1,7,20190301-SYE01,1/3/2019,392.00,V,GTQ,JULIO ROBERTO LUNA GONZALEZ,,,,,,,,,,,,,
2438585,1,7,20190311-SYE19,11/3/2019,392.00,V,GTQ,JULIO ROBERTO LUNA GONZALEZ,,,,,,,,,,,,,
9715053,1,2,17661,29/01/2019,72087.53,C,GTQ,VICTOR GUSTAVO VALENZUELA MUÑOZ,,,,,,,,,,,,,
1536230,1,7,20181217-SYE28,17/12/2018,10896.34,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
1536230,1,7,20190102-SYE05,2/1/2019,30151.98,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
1536230,1,7,20190107-SYE17,7/1/2019,28596.78,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
1536230,1,7,20190114-SYE27,14/01/2019,7129.36,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
1536230,1,7,20190122-SYE42,22/01/2019,13225.68,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
1536230,1,7,20190204-SYE03,4/2/2019,4735.08,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
1536230,1,7,20190212-SYE12,12/2/2019,23758.96,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
1536230,1,7,20190301-SYE01,1/3/2019,17988.54,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
1536230,1,7,20190305-SYE08,5/3/2019,2062.68,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
1536230,1,7,20190311-SYE19,11/3/2019,16441.26,V,GTQ,CLUTCHES DE GUATEMALA SA,,,,,,,,,,,,,
2230245K,1,7,20181217-SYE31,17/12/2018,70155.18,V,GTQ,AUTOMOVILES Y VEHICULOS COMERCIALES SA,,,,,,,,,,,,,
2230245K,1,7,20190107-SYE16,7/1/2019,1584.00,V,GTQ,AUTOMOVILES Y VEHICULOS COMERCIALES SA,,,,,,,,,,,,,
2230245K,1,7,20190114-SYE28,14/01/2019,26235.48,V,GTQ,AUTOMOVILES Y VEHICULOS COMERCIALES SA,,,,,,,,,,,,,
2230245K,1,7,20190204-SYE06,4/2/2019,3928.28,V,GTQ,AUTOMOVILES Y VEHICULOS COMERCIALES SA,,,,,,,,,,,,,
2230245K,1,7,20190301-SYE02,1/3/2019,23836.21,V,GTQ,AUTOMOVILES Y VEHICULOS COMERCIALES SA,,,,,,,,,,,,,
2230245K,1,7,20190305-SYE10,5/3/2019,10563.87,V,GTQ,AUTOMOVILES Y VEHICULOS COMERCIALES SA,,,,,,,,,,,,,
2230245K,1,7,20190311-SYE18,11/3/2019,5983.70,V,GTQ,AUTOMOVILES Y VEHICULOS COMERCIALES SA,,,,,,,,,,,,,
24762334,1,7,13796,2/1/2019,3005.71,C,GTQ,FRANCISCO SAMUEL MEJIA FERNANDEZ,,,,,,,,,,,,,
24762334,1,7,13833,14/01/2019,700.00,C,GTQ,FRANCISCO SAMUEL MEJIA FERNANDEZ,,,,,,,,,,,,,
26422123,1,7,13797,2/1/2019,2300.00,C,GTQ,MARTHA PATRICIA LOPEZ ORTIZ DE BARRERA,,,,,,,,,,,,,
